player_id,season,gameweek,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,saves,yellow_cards,red_cards,now_cost,form,status,chance_of_playing_next_round,own_goals,penalties_saved,penalties_missed,bonus,bps,influence,creativity,threat,ict_index,selected_by_percent,transfers_in,transfers_out,first_name,second_name,web_name,element_type,team_id,code,name,short_name,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,points_last_gw,points_last_3_gws
48,2024/25,6,0,0,0,0,0,0,0,0,0,59,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,1.0
48,2024/25,7,0,0,0,0,0,0,0,0,0,59,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.3333333333333333
48,2024/25,8,0,0,0,0,0,0,0,0,0,59,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
48,2024/25,9,0,0,0,0,0,0,0,0,0,59,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
48,2024/25,10,0,0,0,0,0,0,0,0,0,59,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
48,2024/25,11,19,4,0,1,0,0,0,0,0,59,,,,0,0,0,0,17,21.2,10.2,2.0,3.3,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
48,2024/25,12,83,2,0,0,0,1,0,0,0,59,,,,0,0,0,0,15,13.6,22.9,8.0,4.5,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,4.0,1.3333333333333333
48,2024/25,13,74,3,0,0,1,0,0,0,0,59,,,,0,0,0,0,23,30.4,30.6,29.0,9.0,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,2.0
48,2024/25,14,20,1,0,0,0,1,0,0,0,59,,,,0,0,0,0,6,7.8,10.1,0.0,1.8,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,3.0,3.0
48,2024/25,15,90,2,0,0,0,1,0,0,0,59,,,,0,0,0,0,13,13.4,18.8,41.0,7.3,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,2.0
48,2024/25,16,0,0,0,0,0,0,0,0,0,59,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,312,67,Youri,Tielemans,Tielemans,3,2,166989,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,2.0
49,2024/25,4,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,5,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,6,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,7,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,8,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,9,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,10,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,11,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,12,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,13,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,14,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,15,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
49,2024/25,16,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,6,Leon,Bailey,Bailey,3,2,215711,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
50,2024/25,4,70,2,0,0,1,0,0,1,0,53,,,,0,0,0,0,6,8.6,13.2,13.0,3.5,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,0.6666666666666666
50,2024/25,5,57,1,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,2.6,3.5,12.0,1.8,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,1.3333333333333333
50,2024/25,6,45,12,1,1,0,0,0,0,0,53,,,,0,0,0,3,33,51.0,14.3,34.0,9.9,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.3333333333333333
50,2024/25,7,33,0,0,0,0,1,0,1,0,53,,,,0,0,0,0,-1,1.4,0.3,2.0,0.4,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,12.0,5.0
50,2024/25,8,29,7,1,0,0,0,0,0,0,53,,,,0,0,0,1,30,38.8,1.1,7.0,4.7,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,4.333333333333333
50,2024/25,9,28,4,0,1,0,0,0,0,0,53,,,,0,0,0,0,12,15.8,11.8,4.0,3.2,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,7.0,6.333333333333333
50,2024/25,10,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,4.0,3.6666666666666665
50,2024/25,11,70,11,1,0,1,0,0,0,0,53,,,,0,0,0,3,44,50.2,22.2,18.0,9.0,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,3.6666666666666665
50,2024/25,12,45,1,0,0,0,1,0,0,0,53,,,,0,0,0,0,2,2.6,1.6,3.0,0.7,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,11.0,5.0
50,2024/25,13,53,1,0,0,0,0,0,0,0,53,,,,0,0,0,0,1,0.4,13.6,4.0,1.8,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,4.0
50,2024/25,14,4,1,0,0,0,0,0,0,0,53,,,,0,0,0,0,3,2.0,0.0,0.0,0.2,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,4.333333333333333
50,2024/25,15,3,6,1,0,0,0,0,0,0,53,,,,0,0,0,0,22,35.2,10.8,40.0,8.6,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.0
50,2024/25,16,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,341,199,Emiliano,Buendía Stati,Buendía,3,2,195546,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,6.0,2.6666666666666665
51,2024/25,4,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,5,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,6,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,7,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,8,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,9,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,10,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,11,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,12,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,13,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,14,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,15,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
51,2024/25,16,0,0,0,0,0,0,0,0,0,55,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Samuel,Iling-Junior,Iling Jr,3,2,469247,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
52,2024/25,4,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,1.0,0.6666666666666666
52,2024/25,5,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.6666666666666666
52,2024/25,6,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.3333333333333333
52,2024/25,7,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.0
52,2024/25,8,20,1,0,0,0,1,0,0,0,53,,,,0,0,0,0,3,4.2,12.3,0.0,1.7,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.0
52,2024/25,9,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,1.0,0.3333333333333333
52,2024/25,10,45,0,0,0,0,1,0,1,0,53,,,,0,0,0,0,2,5.8,3.2,2.0,1.1,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.3333333333333333
52,2024/25,11,66,2,0,0,0,3,0,0,0,53,,,,0,0,0,0,15,10.0,26.8,2.0,3.9,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.3333333333333333
52,2024/25,12,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,2.0,0.6666666666666666
52,2024/25,13,19,1,0,0,0,0,0,0,0,53,,,,0,0,0,0,2,6.8,12.3,19.0,3.8,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.6666666666666666
52,2024/25,14,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,1.0,1.0
52,2024/25,15,90,1,0,0,0,1,0,1,0,53,,,,0,0,0,0,8,1.8,17.1,18.0,3.7,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,0.0,0.3333333333333333
52,2024/25,16,0,0,0,0,0,0,0,0,0,53,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,30,12,Jacob,Ramsey,J.Ramsey,3,15,232653,Newcastle,NEW,1160,1220,1170,1180,1150,1260,1.0,0.6666666666666666
53,2024/25,4,7,1,0,0,0,0,0,0,0,51,,,,0,0,0,0,2,1.0,0.3,0.0,0.1,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,1.3333333333333333
53,2024/25,5,17,1,0,0,0,1,0,0,0,51,,,,0,0,0,0,4,2.2,12.8,14.0,2.9,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.3333333333333333
53,2024/25,6,7,1,0,0,0,0,0,0,0,51,,,,0,0,0,0,2,2.0,0.0,0.0,0.2,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.3333333333333333
53,2024/25,7,83,15,2,0,0,1,0,0,0,51,,,,0,0,0,3,46,71.8,22.3,45.0,13.9,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.0
53,2024/25,8,60,2,0,0,0,1,0,0,0,51,,,,0,0,0,0,3,0.0,0.2,6.0,0.2,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,15.0,5.666666666666667
53,2024/25,9,4,1,0,0,0,0,0,0,0,51,,,,0,0,0,0,4,2.0,0.0,0.0,0.2,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,6.0
53,2024/25,10,31,1,0,0,0,0,0,0,0,51,,,,0,0,0,0,2,0.0,2.3,7.0,0.8,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,6.0
53,2024/25,11,9,6,1,0,0,0,0,0,0,51,,,,0,0,0,0,20,31.2,0.3,30.0,6.2,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.3333333333333333
53,2024/25,12,45,4,0,1,0,0,0,0,0,51,,,,0,0,0,0,13,20.8,24.5,14.0,5.9,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,6.0,2.6666666666666665
53,2024/25,13,74,3,0,0,1,0,0,0,0,51,,,,0,0,0,0,8,1.4,1.8,40.0,4.3,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,4.0,3.6666666666666665
53,2024/25,14,13,6,1,0,0,1,0,0,0,51,,,,0,0,0,0,28,36.2,0.2,40.0,7.6,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,3.0,4.333333333333333
53,2024/25,15,24,1,0,0,0,0,0,0,0,51,,,,0,0,0,0,-3,0.0,0.3,8.0,0.7,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,6.0,4.333333333333333
53,2024/25,16,0,0,0,0,0,0,0,0,0,51,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,356,274,Donyell,Malen,Malen,3,2,204646,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,3.3333333333333335
54,2024/25,4,90,3,0,0,1,0,0,0,0,54,,,,0,0,0,0,12,10.4,13.4,0.0,2.4,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,2.3333333333333335
54,2024/25,5,90,2,0,0,0,1,0,0,0,54,,,,0,0,0,0,15,11.8,19.4,3.0,3.4,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,3.0,2.3333333333333335
54,2024/25,6,71,6,1,0,0,1,0,1,0,54,,,,0,0,0,0,25,36.0,18.5,13.0,6.8,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,2.3333333333333335
54,2024/25,7,66,3,0,0,1,0,0,0,0,54,,,,0,0,0,0,8,1.8,16.0,1.0,1.9,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,6.0,3.6666666666666665
54,2024/25,8,90,2,0,0,0,1,0,0,0,54,,,,0,0,0,0,10,10.8,14.8,1.0,2.7,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,3.0,3.6666666666666665
54,2024/25,9,73,3,0,0,1,0,0,0,0,54,,,,0,0,0,0,8,2.6,11.4,10.0,2.4,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,3.6666666666666665
54,2024/25,10,58,1,0,0,0,2,0,0,0,54,,,,0,0,0,0,8,7.8,11.8,0.0,2.0,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,3.0,2.6666666666666665
54,2024/25,11,70,3,0,0,1,0,0,0,0,54,,,,0,0,0,0,15,23.8,39.2,19.0,8.2,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,2.0
54,2024/25,12,67,1,0,0,0,1,0,1,0,54,,,,0,0,0,0,5,1.8,15.7,4.0,2.2,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,3.0,2.3333333333333335
54,2024/25,13,90,9,0,1,1,0,0,0,0,54,,,,0,0,0,1,31,35.4,50.1,11.0,9.7,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.6666666666666667
54,2024/25,14,76,1,0,0,0,2,0,1,0,54,,,,0,0,0,0,-2,0.0,6.8,4.0,1.1,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,9.0,4.333333333333333
54,2024/25,15,74,2,0,0,0,1,0,0,0,54,,,,0,0,0,0,11,5.0,11.3,4.0,2.0,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,3.6666666666666665
54,2024/25,16,0,0,0,0,0,0,0,0,0,54,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,326,159,John,McGinn,McGinn,3,2,122806,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,2.0,4.0
55,2024/25,4,0,0,0,0,0,0,0,0,0,48,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
55,2024/25,5,0,0,0,0,0,0,0,0,0,48,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
55,2024/25,6,0,0,0,0,0,0,0,0,0,48,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
55,2024/25,7,6,1,0,0,0,0,0,0,0,48,,,,0,0,0,0,1,0.0,0.3,7.0,0.7,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
55,2024/25,8,8,1,0,0,0,0,0,0,0,48,,,,0,0,0,0,4,2.4,1.3,0.0,0.4,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,0.3333333333333333
55,2024/25,9,16,1,0,0,0,0,0,0,0,48,,,,0,0,0,0,3,6.0,3.1,0.0,0.9,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,0.6666666666666666
55,2024/25,10,31,1,0,0,0,0,0,0,0,48,,,,0,0,0,0,4,3.6,10.7,13.0,2.7,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.0
55,2024/25,11,19,6,1,0,0,0,0,0,0,48,,,,0,0,0,0,29,39.8,13.9,33.0,8.7,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,1.0
55,2024/25,12,22,4,0,1,0,0,0,0,0,48,,,,0,0,0,0,12,0.0,4.1,2.0,0.6,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,6.0,2.6666666666666665
55,2024/25,13,12,1,0,0,0,0,0,0,0,48,,,,0,0,0,0,3,0.0,0.3,0.0,0.0,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,4.0,3.6666666666666665
55,2024/25,14,0,0,0,0,0,0,0,0,0,48,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,1.0,3.6666666666666665
55,2024/25,15,0,0,0,0,0,0,0,0,0,48,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,1.6666666666666667
55,2024/25,16,0,0,0,0,0,0,0,0,0,48,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,18,Ross,Barkley,Barkley,3,2,88894,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.3333333333333333
56,2024/25,4,0,0,0,0,0,0,0,0,0,50,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Enzo,Barrenechea,Barrenechea,3,2,491287,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
56,2024/25,5,0,0,0,0,0,0,0,0,0,50,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Enzo,Barrenechea,Barrenechea,3,2,491287,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
56,2024/25,6,0,0,0,0,0,0,0,0,0,50,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Enzo,Barrenechea,Barrenechea,3,2,491287,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
56,2024/25,7,0,0,0,0,0,0,0,0,0,50,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Enzo,Barrenechea,Barrenechea,3,2,491287,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
56,2024/25,8,0,0,0,0,0,0,0,0,0,50,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Enzo,Barrenechea,Barrenechea,3,2,491287,Aston Villa,AVL,1145,1185,1150,1170,1140,1200,0.0,0.0
