player_id,season,gameweek,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,now_cost,selected_by_percent,transfers_in,transfers_out,first_name,second_name,web_name,element_type,team_id,code,name,short_name,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,points_last_gw,points_last_3_gws
218,2025/26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,42,1.2,2687,1175,Ashley,Barnes,Barnes,4,3,44699,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
218,2025/26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,42,1.2,2687,1175,Ashley,Barnes,Barnes,4,3,44699,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
218,2025/26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,42,1.2,2687,1175,Ashley,Barnes,Barnes,4,3,44699,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
218,2025/26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,42,1.2,2687,1175,Ashley,Barnes,Barnes,4,3,44699,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
218,2025/26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,42,1.2,2687,1175,Ashley,Barnes,Barnes,4,3,44699,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
218,2025/26,19,2,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,7.0,0.7,1,42,1.2,2687,1175,Ashley,Barnes,Barnes,4,3,44699,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
219,2025/26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44,0.1,0,20,Michael,Obafemi,Obafemi,4,3,220598,Burnley,BUR,1055,1095,1010,1090,1100,1100,0.0,0.0
220,2025/26,4,90,0,0,0,2,0,0,0,0,0,3,0,7,23.6,0.0,0.0,2.4,2,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,5.666666666666667
220,2025/26,5,4,0,0,0,2,0,0,0,0,1,1,0,-12,2.0,0.0,0.0,0.2,-3,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,2.0,3.6666666666666665
220,2025/26,6,90,0,0,0,3,0,0,0,0,0,0,0,2,10.0,20.0,0.0,3.0,1,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,-3.0,1.6666666666666667
220,2025/26,7,90,0,0,0,1,0,0,0,0,0,1,0,8,9.4,0.0,0.0,0.9,2,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,0.0
220,2025/26,8,90,0,0,1,0,0,0,0,1,0,2,0,24,22.4,0.0,0.0,2.2,5,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,2.0,0.0
220,2025/26,9,90,0,0,0,2,0,0,0,0,0,2,0,6,17.2,0.0,0.0,1.7,1,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,5.0,2.6666666666666665
220,2025/26,10,90,0,0,1,0,0,0,0,0,0,1,0,25,12.8,0.0,0.0,1.3,6,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,2.6666666666666665
220,2025/26,11,90,0,0,1,0,0,0,0,0,0,0,0,19,5.2,0.0,0.0,0.5,6,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,4.0
220,2025/26,12,90,0,0,1,0,0,0,0,0,0,2,0,28,16.0,0.0,0.0,1.6,6,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,4.333333333333333
220,2025/26,13,90,0,0,0,1,0,0,0,0,0,3,0,16,22.8,10.0,0.0,3.3,3,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,6.0
220,2025/26,14,90,0,0,0,3,0,0,0,0,0,2,0,3,21.2,0.0,0.0,2.1,1,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,3.0,5.0
220,2025/26,15,90,0,0,1,0,0,0,0,0,0,5,3,35,40.8,0.0,0.0,4.1,10,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,3.3333333333333335
220,2025/26,16,90,0,0,1,0,0,0,0,0,0,2,0,30,23.4,10.0,0.0,3.3,6,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,10.0,4.666666666666667
220,2025/26,17,90,0,1,0,2,0,0,0,1,0,3,0,20,44.4,10.0,0.0,5.4,4,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,5.666666666666667
220,2025/26,18,90,0,0,0,2,0,0,0,0,0,6,0,21,47.2,0.0,0.0,4.7,3,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,4.0,6.666666666666667
220,2025/26,19,90,0,0,0,2,0,0,0,0,0,4,0,14,39.2,0.0,0.0,3.9,2,49,14.9,6744,15903,Robert,Lynch Sánchez,Sánchez,1,7,215059,Chelsea,CHE,1180,1190,1140,1160,1220,1220,3.0,4.333333333333333
221,2025/26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,5,84,0,0,0,2,0,0,0,0,0,1,0,4,9.4,0.0,0.0,0.9,1,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,0.3333333333333333
221,2025/26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.3333333333333333
221,2025/26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.3333333333333333
221,2025/26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
221,2025/26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,0.2,43,64,Filip,Jörgensen,Jörgensen,1,7,508479,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
222,2025/26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,40,0.0,0,0,Mike,Penders,Penders,1,7,549939,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
223,2025/26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0.1,49,57,Gabriel,Słonina,Slonina,1,7,471798,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.0
224,2025/26,4,45,0,0,0,1,0,0,0,0,0,0,0,6,15.4,23.5,19.0,5.8,1,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,6.333333333333333
224,2025/26,5,63,0,0,0,2,0,0,0,1,0,0,0,-6,1.8,1.0,4.0,0.7,0,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,4.0
224,2025/26,6,90,0,0,0,3,0,0,0,1,0,0,0,1,9.0,16.9,3.0,2.9,0,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,2.3333333333333335
224,2025/26,7,90,0,1,0,1,0,0,0,0,0,0,2,33,38.0,38.4,6.0,8.2,7,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,0.0,0.3333333333333333
224,2025/26,8,90,0,0,1,0,0,0,0,0,0,0,0,31,25.6,14.8,0.0,4.0,8,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,7.0,2.3333333333333335
224,2025/26,9,90,0,0,0,2,0,0,0,0,0,0,0,12,17.0,40.7,11.0,6.9,1,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,8.0,5.0
224,2025/26,10,90,0,0,1,0,0,0,0,0,0,0,1,29,15.4,2.3,7.0,2.5,7,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,5.333333333333333
224,2025/26,11,90,0,0,1,0,0,0,0,0,0,0,0,28,12.8,18.0,5.0,3.6,6,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,7.0,5.333333333333333
224,2025/26,12,90,0,0,1,0,0,0,0,0,0,0,0,26,8.8,17.0,13.0,3.9,6,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,4.666666666666667
224,2025/26,13,90,0,0,0,1,0,0,0,1,0,0,0,1,18.6,24.5,4.0,4.7,1,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,6.333333333333333
224,2025/26,14,90,0,0,0,3,0,0,0,0,0,0,0,6,18.4,9.7,4.0,3.2,1,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,4.333333333333333
224,2025/26,15,90,0,0,1,0,0,0,0,0,0,0,0,25,7.2,13.2,10.0,3.0,6,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,2.6666666666666665
224,2025/26,16,90,0,0,1,0,0,0,0,0,0,0,0,28,17.2,12.0,0.0,2.9,6,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,2.6666666666666665
224,2025/26,17,90,0,0,0,2,0,0,0,0,0,0,0,7,14.4,1.8,4.0,2.0,1,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,6.0,4.333333333333333
224,2025/26,18,68,0,0,0,1,0,0,0,0,0,0,0,13,12.8,17.4,6.0,3.6,2,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,4.333333333333333
224,2025/26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,61,19.5,528,73851,Marc,Cucurella Saseta,Cucurella,2,7,179268,Chelsea,CHE,1180,1190,1140,1160,1220,1220,2.0,3.0
225,2025/26,4,45,0,0,0,1,0,0,0,0,0,0,0,8,6.6,3.3,2.0,1.2,1,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,2.3333333333333335
225,2025/26,5,90,0,1,0,2,0,0,0,0,0,0,0,16,27.4,32.8,4.0,6.4,4,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,1.0
225,2025/26,6,90,0,1,0,3,0,0,0,1,0,0,0,11,13.8,18.0,13.0,4.5,3,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,4.0,2.0
225,2025/26,7,90,0,0,0,1,0,0,0,0,0,0,0,16,25.8,23.2,0.0,4.9,4,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,3.0,2.6666666666666665
225,2025/26,8,90,1,1,1,0,0,0,0,0,0,0,3,53,65.4,28.0,26.0,11.9,18,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,4.0,3.6666666666666665
225,2025/26,9,90,0,0,0,2,0,0,0,0,0,0,0,15,20.2,31.3,0.0,5.2,1,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,18.0,8.333333333333334
225,2025/26,10,90,0,0,1,0,0,0,0,0,0,0,1,29,18.2,18.8,2.0,3.9,7,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,7.666666666666667
225,2025/26,11,13,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.1,1,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,7.0,8.666666666666666
225,2025/26,12,45,0,0,0,0,0,0,0,0,0,0,0,9,5.4,1.2,0.0,0.7,1,57,11.3,16792,23923,Reece,James,James,2,7,225796,Chelsea,CHE,1180,1190,1140,1160,1220,1220,1.0,3.0
